f_id,o_id
15709,417
5929,30
12632,247
16359,43
15607,1286
4029,4200
6508,1415
9235,69
9618,967
8661,292
14403,105
6930,850
19029,716
3543,13
6736,13
10294,2
1819,24
1252,1061
6015,36
13290,294
3676,169
9437,525
9898,33
110,617
15859,136
18947,375
19023,0
17062,0
1050,105
384,108
14341,86
13362,52
17050,635
2646,205
9624,3548
17582,1150
8202,560
14254,7
2574,9
10321,2128
14402,870
12754,2267
604,3171
12858,73
12807,112
18906,43
16333,2048
3440,43
14310,8
11012,82
7336,53
15459,8
11572,42
2630,2
4531,25
14638,23
14956,118
632,1054
438,3897
1508,7
11240,1198
9384,575
13730,214
2024,61
12743,125
14918,73
17376,399
12013,3
13644,135
18037,31
7131,31
13943,466
18800,3820
9786,24
490,2085
17942,2
344,135
3762,399
3852,13
8583,6393
14668,562
15610,2215
18278,5
14626,26
6934,1076
6348,1
14983,58
15467,351
380,1367
6281,72
6230,37
16424,1300
13644,331
5952,36
12784,653
18829,2091
861,49
19502,1674
8650,43
1458,37
12306,526
12546,33
434,637
11496,744
18350,3811
6148,30
342,2325
17670,1512
960,3156
1487,3
12092,655
15650,2765
14066,673
18116,907
6633,2861
45,375
3512,8
8021,1653
12009,1940
13741,163
16650,1438
10556,662
2716,104
13148,33
12952,972
17004,490
11065,136
352,5346
10795,19
15759,15
3218,57
11680,1679
3612,873
7536,155
14300,212
11680,298
4664,204
2392,810
11220,6734
12916,219
9474,496
16936,120
15972,8
13776,1975
5590,38
2021,1
12445,36
9628,1324
879,2096
13711,435
4582,1221
15817,1861
11222,643
19233,31
14860,641
12511,180
5736,172
10898,879
19792,8
3118,13
14822,30
11995,612
5694,101
8828,7
13748,121
19542,23
460,698
6194,4357
8581,807
13644,58
16465,29
19436,198
17433,14
11277,19
630,1
5978,4339
9120,22
16040,2
4784,1310
13938,101
11408,221
9246,381
13764,4877
8457,2495
12284,1991
10660,6654
258,497
9059,152
18662,356
4424,56
5136,61
11626,56
352,11
6509,135
7362,185
11042,8
8060,55
653,442
14296,36
11462,2964
11129,1378
17393,2298
14231,6
11574,42
16654,3351
19550,1880
12580,843
15574,469
11846,6866
16856,8
10663,225
5434,3
4968,497
15556,4383
2944,4104
17692,102
3095,2404
13064,3662
444,927
5274,539
17228,518
10302,29
13771,2013
4310,51
17378,247
9434,1214
3986,22
13772,1197
13998,179
17038,434
9218,6474
5418,960
16685,31
7990,992
6593,1183
13670,371
7464,962
6214,477
11294,640
15368,1
3526,1
11377,126
13462,623
19125,125
9526,1703
4578,204
610,546
5216,866
13776,7122
8678,4004
15291,1527
17258,5
18460,3
16596,1031
5015,1
2268,429
3995,296
12696,1068
4487,424
7568,6258
12557,257
13928,3702
12166,641
5722,342
18473,41
6829,4411
1858,23
19100,66
9686,166
5318,132
17798,466
10357,2134
9882,2934
5260,261
11418,511
3908,844
19062,7
8088,194
8650,129
12500,19
8290,248
7187,4436
11408,72
3462,22
19319,946
8508,5
3328,22
1876,43
10140,3
2135,577
14038,673
310,3
12816,38
13918,155
14070,118
15712,5006
2854,0
7391,56
11954,2460
9304,1
16078,5044
16773,695
5015,786
7921,101
16929,2293
19294,897
1766,456
15878,104
1676,32
15403,8
19656,1910
15896,183
11730,562
11444,324
9612,40
13870,43
17422,22
19713,2
14185,7171
5908,97
13646,58
3744,72
18166,490
6912,578
11277,693
185,279
17482,7656
5612,2831
9605,4107
9343,804
19751,300
9159,749
14864,765
2051,286
8582,140
6904,43
19257,201
7621,8
8738,65
10170,66
5906,179
4530,2802
6255,5
10846,1
5569,195
8244,185
19717,31
19726,231
3592,1396
8382,11
17534,28
2102,8
1499,1470
4411,158
2572,296
1916,293
19241,8
1745,459
12335,1
1526,4
18662,706
13278,83
19257,3106
1392,88
11670,10
12644,1035
13656,319
15363,335
17157,351
13979,7156
12200,1
6511,547
5846,3409
9231,3
15718,1
7862,16
16963,0
561,304
16446,121
4055,145
6676,386
13272,294
1990,32
5582,166
10677,42
15650,3
4325,1
13714,468
13929,7148
334,118
14776,20
15004,388
2659,375
5745,1085
970,582
4118,4206
17692,392
7715,1193
10826,1134
11204,332
282,2320
9118,3204
19102,2061
13153,1644
11065,115
9311,442
14153,151
6416,32
9120,899
9253,381
18322,3809
14421,57
14368,187
3289,31
11456,1382
2108,27
1174,3968
4758,1406
1000,89
4592,203
16689,19
14420,246
2624,57
9146,61
19263,37
1274,1379
2202,67
8966,224
12142,13
17583,138
17258,187
5442,2
824,86
1338,464
16264,4
18378,81
17315,1
3762,219
3928,15
12891,209
544,452
18216,27
1830,2704
9527,1703
10032,75
4825,222
16961,826
14150,3018
16650,115
8190,29
5205,3
10697,42
677,249
10390,7
19542,8
16903,28
1184,3
12505,168
13644,23
6012,2840
7657,58
5110,376
8781,1891
4032,1930
8191,514
17652,7686
3174,27
7592,1030
2736,205
7340,200
14270,1
12746,100
13763,1197
5166,227
8660,18
9331,1271
19021,1258
10886,656
36,139
19706,82
6675,8
408,2078
5378,51
14952,1503
1691,48
19226,101
8000,1252
3864,0
3866,594
14970,1071
10924,1
4183,2431
14998,1051
8108,1658
11816,331
17345,78
4332,1075
2872,57
11825,3
10444,414
19188,38
14645,3718
461,117
13822,1592
11285,121
7314,2
4028,5821
2516,7
6042,414
1666,3
12745,625
8678,214
10791,81
128,509
18802,139
13252,0
4028,619
6460,349
15796,1
9037,998
1234,144
9604,1997
19334,67
2439,432
3066,196
17880,1
2448,13
1084,1190
17986,7729
6740,2384
259,2319
8596,3
14536,1132
3312,3
11041,464
12240,66
14221,604
11829,48
5511,4156
17828,7
10480,101
10084,1234
14904,582
19456,7953
598,36
16142,1
13298,134
19055,328
19486,498
13784,1045
18820,1
10215,1673
10968,41
13625,23
15904,118
12598,2993
13493,8
1342,54
1697,5
1683,214
8394,4506
16429,360
12808,294
19202,664
3351,408
10136,53
13986,155
12258,126
9503,2927
13635,456
880,118
8022,6310
2636,2391
5774,220
960,173
6460,616
4501,42
13839,8
7628,1571
16810,2
19052,149
15590,4
3476,12
16278,7479
19084,152
6551,353
15986,712
18014,2610
2684,100
18666,10
8332,135
8627,453
16122,3487
1767,158
9316,599
16211,406
4589,340
4116,36
5292,471
7250,6229
8336,81
1748,185
1708,5536
11256,604
13182,3
12797,127
9968,253
14074,201
7884,68
11609,2401
4325,827
7870,51
5178,13
8672,456
9120,6461
11410,574
961,1250
7674,56
12916,26
13324,1
910,1189
3464,23
3065,198
17254,515
13114,5
16161,8
7565,8
16511,62
12318,13
12611,5
18550,1140
5126,7
3762,1306
7792,88
18156,0
5418,80
7162,712
2786,461
8501,31
16604,1
18708,636
15359,2
12334,2985
10936,2248
4398,147
10489,38
11999,250
5422,2182
9270,4
4292,2389
16497,589
17818,275
1573,606
12306,0
12841,653
18776,72
1277,2355
7914,27
1042,41
3118,264
18496,246
3609,511
13470,3246
4758,76
18553,116
8860,13
19558,7972
757,22
18700,38
16287,90
4046,70
17950,7723
15608,4995
676,44
8518,24
1764,515
9885,942
5928,6
978,436
12646,6963
8831,360
3038,512
11864,497
8103,27
10520,144
592,3170
2650,8
198,1174
8904,1158
17722,7693
15789,4287
954,172
13126,3664
850,13
7134,897
9044,2914
8548,2897
2052,27
3048,722
3616,3871
18917,0
6680,4394
10674,4643
19410,131
19525,10
10910,302
16266,135
999,1190
13710,1274
19686,23
9518,84
2055,1206
650,22
9684,324
18902,158
15004,101
2763,423
19407,1207
7390,3
218,1856
578,724
13072,7004
1221,622
19766,14
297,2072
18351,15
5248,2177
13056,1
17818,1615
11704,200
6120,23
14860,763
9343,2067
8903,1158
17117,31
17018,7589
16946,169
3612,231
14382,2
14403,1009
2692,542
588,3
6321,260
13826,4882
13260,7
8642,43
6249,42
14136,462
18491,1265
7962,68
4758,671
2813,1605
16364,72
5036,5933
9188,1669
1862,897
17488,1241
9034,2915
3437,897
7140,188
3188,57
10696,450
13950,1167
19774,163
12049,1
4094,61
8004,12
12247,1287
14136,10
14880,2682
15317,7363
14759,22
12528,664
14318,7208
6172,51
13534,4859
898,198
6640,3
13277,42
11234,6762
1070,3
2004,133
16787,695
18357,24
17626,18
438,465
14626,555
10633,28
4424,702
7754,1146
13158,81
7830,1983
9536,2
10448,13
3346,141
8678,43
15556,2212
18238,23
3484,3
2700,530
8072,30
18104,23
3080,432
15796,46
17910,23
19172,3817
10615,433
8276,1173
14834,763
4390,0
17059,715
256,485
12231,522
18156,170
4551,23
13774,72
4447,70
11177,155
15866,8
15575,1504
910,3953
2596,7
7122,3
7184,10
13042,13
19498,702
13584,1086
12502,115
2439,19
18938,7848
4030,3301
5930,30
16284,382
12150,186
6676,2208
9096,263
19666,4338
6171,2472
961,157
320,3
9474,1060
1544,356
12154,24
9515,4
3481,5746
18758,3
748,82
14294,41
5553,451
17800,764
7465,1075
10924,333
15708,93
9781,3
2377,2653
17,3128
5365,31
17822,188
1540,22
235,335
11564,6825
16949,7576
832,827
15299,1
12149,1986
17044,715
18747,77
7376,27
11679,237
16560,1076
16412,13
19418,1802
3078,15
16186,82
7194,2671
3603,1392
11683,375
870,1
4116,1
12518,13
11189,19
6714,4399
18380,2
15062,2
19188,86
6450,2
10815,201
12776,971
12448,1042
2443,726
7656,1204
2763,1
13580,240
19690,3
11958,0
16606,152
15460,0
19676,82
815,1111
17650,7685
7779,43
1200,1
9683,1999
19726,1178
5384,3387
4252,5
9198,1308
19109,7876
10185,2
13574,252
5432,66
11516,270
16736,127
14912,163
15862,33
11680,2709
13714,514
11958,588
8403,2732
14918,24
1546,1
1214,147
16744,312
14310,487
6534,8
4342,209
13194,429
11533,133
1882,8
464,928
16070,183
15722,449
9772,106
6140,711
12958,557
16118,163
4203,10
6112,1120
4570,827
7160,539
5910,6042
6588,1052
15523,257
5874,486
11338,1
19164,3558
8678,1070
13785,107
3611,1305
12022,238
748,453
5170,112
798,5418
1718,1278
8518,61
12442,33
2990,3289
12338,206
4570,383
7400,126
13666,0
17589,36
452,56
13827,721
3676,147
2242,432
13292,674
1335,3984
11859,29
18054,1
7812,452
8194,161
9999,359
19434,116
1576,92
12568,2113
10536,6630
13116,263
4391,93
6580,1782
6778,3
9090,22
8449,134
3859,0
16229,406
16446,7507
17015,859
18551,7783
4941,480
13634,1242
14781,38
10919,3
12294,233
18651,0
18999,402
6577,169
9516,539
19018,7853
11797,418
3916,70
11758,6
5680,38
7256,8
812,5422
656,831
13206,717
18906,225
19390,791
4469,1309
4792,14
8148,7
18997,0
18364,86
1013,2313
18387,303
14557,3
13756,1197
6639,19
19078,5242
15472,38
7270,138
11319,1047
11746,13
1214,30
8710,460
11241,595
16034,1201
6684,1368
15082,2280
8493,3500
5938,717
11787,1162
4875,517
10802,4
15422,662
7202,140
4118,125
19587,3846
7534,841
9320,36
2325,2126
6955,36
10466,4636
17054,96
6883,1325
18630,6
9345,525
19748,1811
15742,2
13781,2
13654,240
6212,539
5678,981
13278,4
13340,7
3464,666
17028,490
1696,437
10247,0
4919,107
18682,448
19226,43
1933,9
8127,3
10128,686
11284,708
4501,815
9311,29
11758,2975
13899,30
19179,150
6390,7
1128,2684
4201,2674
15352,796
16763,1688
1532,3210
18329,1151
11730,782
18846,5
9208,1644
8678,12
13044,2001
9994,808
13330,576
24,72
2951,3285
8237,3
4817,254
10440,725
660,93
5942,36
15692,36
16356,3
14378,7223
12797,868
11431,72
8504,1661
16736,473
16233,617
12203,0
3812,314
3554,22
13744,0
1987,186
19432,5
16463,15
17360,1170
11552,13
2548,30
9668,3551
19666,405
12502,84
4554,71
5688,154
2718,4086
7075,383
19195,4
16051,0
13947,543
11223,1094
16429,286
270,1559
16452,65
17960,38
5134,43
5872,486
6302,76
6033,1638
8453,1765
3012,18
11122,3598
14741,66
16599,3
2894,26
8466,28
2698,257
15709,13
17514,86
6827,428
10602,2
12080,1803
7376,2143
17652,504
2988,186
9318,575
2974,125
7880,51
2570,86
13398,7050
15546,3673
12886,2142
14965,591
7900,349
6588,1322
14474,48
15101,31
12536,261
2,1
3471,477
13942,466
12992,8
19139,738
4292,73
17768,2
1832,128
4049,30
8802,3
11758,4751
12650,23
10620,38
11012,906
58,122
8458,562
16688,828
1282,387
15418,4978
18708,2
2040,48
6915,8
16016,1051
5680,128
4850,19
15112,93
18484,489
19241,2622
17505,541
14204,7180
15010,612
18010,2610
2737,530
3680,1142
18208,54
6097,41
11967,2258
16160,1518
14204,1431
6520,5
14666,1
16266,410
1792,1001
16053,2190
13288,248
11749,490
3416,7
19624,1099
10039,247
15075,2280
1784,642
18602,65
11645,1134
17798,3313
4530,158
17286,7632
18250,2
8639,107
527,22
11649,853
18236,81
6160,2199
9882,3560
13835,154
1373,3986
6402,979
2870,461
1778,66
11618,8
12511,115
19684,484
11311,95
208,1174
3695,1387
19679,163
1669,2
1962,28
19778,144
12122,3643
15956,22
11080,502
7600,136
880,219
17104,282
11181,40
3995,4200
6163,0
3108,383
580,660
4829,15
3258,76
5454,514
6970,496
8639,1472
17309,101
9713,19
14042,7162
1690,5533
14754,181
5864,1087
2372,538
5958,13
6418,97
1492,144
11076,32
7255,2483
11389,2011
13562,58
2286,179
7144,321
1819,505
14702,449
7750,1154
5847,2464
1335,3983
7879,554
9234,105
9347,282
15414,10
18001,16
5384,4281
12667,855
9358,190
10794,2535
13628,16
13946,23
2014,279
414,40
2718,542
12902,3660
4432,70
4501,569
9369,528
11936,1237
10292,139
13748,4875
6872,24
950,392
15212,1835
17938,3804
5946,112
15440,78
16139,1778
11410,619
18235,2614
6994,471
4816,107
1576,2114
446,5379
7337,67
15857,43
9575,100
317,1858
6516,38
1281,455
3318,508
2278,361
17145,43
9028,8
14331,824
10841,1
17820,526
16160,4
11150,163
13544,293
18184,313
12192,150
6178,349
2551,1117
10257,225
16180,382
16708,13
17794,0
5111,480
17020,5115
9361,1486
10381,128
15302,7347
3904,22
11363,98
278,335
2133,834
14593,145
16465,129
1919,1046
10227,246
16688,2196
19650,24
17856,7706
5688,432
15362,158
19668,628
1416,3988
1918,1189
15463,42
10273,1258
1963,4030
14545,43
9709,58
9591,58
12466,9
3680,9
18395,201
18035,158
16382,38
16949,19
6035,1084
8650,74
17651,3793
4536,708
6172,2472
10274,10
15817,7435
13528,34
18182,56
13092,11
15346,1
2208,1
13816,989
11788,32
860,93
12030,23
19656,1663
9580,94
17427,22
4652,48
10900,8
14221,41
7148,3
16572,2291
4827,58
979,678
17588,3
9100,13
7314,1976
1154,158
15854,59
1767,126
7689,112
17800,51
12288,260
16688,2951
12696,105
3926,57
15692,1
2990,261
15929,26
2476,4062
17644,8
599,36
6014,2466
6602,1395
12198,286
17431,27
10232,0
17614,5002
8258,1779
146,4
7426,1
12174,454
6159,6087
10715,2533
2268,57
10721,24
19407,3117
16609,492
1683,135
3960,730
13402,52
13748,88
13711,84
15767,2684
1772,940
7892,961
16518,0
11358,22
12288,652
12528,1
13704,158
748,4
785,22
16306,58
3,81
17892,436
3714,17
2614,57
17028,5116
11385,5
16916,2
18709,636
15989,2
17670,159
3605,873
19008,194
2512,454
7012,178
5074,17
15181,19
172,509
17286,950
5327,14
9918,12
13766,8
18427,341
9344,1101
11413,8
7970,330
17571,661
2683,66
978,212
13500,19
10678,3582
14912,1238
7884,27
812,2343
19596,7
3196,2408
13698,10
8736,1584
19386,7
343,59
1159,247
1362,1
18370,81
5180,1189
14036,163
19609,37
18312,74
12796,2018
5112,2723
9390,33
12666,1035
12641,1035
3654,1587
15629,7404
11846,786
16137,1
8418,6347
18237,1
754,51
13288,157
19428,67
16720,974
15887,26
13133,43
7990,963
15430,1351
18687,1064
18602,106
15345,513
18996,318
5129,61
12934,183
6834,745
8535,161
19044,2
16048,1069
13660,435
2278,19
3350,77
13282,713
18578,2
4787,14
3446,2126
13625,77
9950,1104
448,511
17610,352
964,927
17326,2217
6591,0
10028,54
15876,190
11848,782
8234,126
1961,5569
11433,72
6814,40
4763,166
7144,170
19522,23
2756,24
19727,196
18918,716
3546,5753
8210,22
3710,128
19669,85
9704,480
14950,3
5938,976
15229,88
17802,3
17741,3797
12692,2992
3700,13
13572,0
10440,88
3694,4159
3686,104
8836,4
5764,763
8437,201
18200,1
14023,118
10120,144
770,27
1898,2371
8418,166
11873,22
19236,101
3687,487
18837,30
18522,7781
19448,3
5460,5993
4352,30
17062,4
10853,31
2053,5580
3666,1925
16928,56
11369,49
10283,78
8649,821
12916,92
18452,8
15527,136
13921,1
5784,159
17790,7704
7616,59
905,1569
12636,2263
310,558
17530,40
14206,77
111,438
11201,3
2796,282
344,335
17225,55
17596,2
11164,3604
4452,569
16372,796
9370,2151
11940,1237
15154,13
6004,3414
11458,476
13550,467
12198,0
11363,73
472,34
2486,40
16802,34
19558,571
4806,186
1274,1715
6970,44
2686,27
1336,978
14346,452
19076,136
7601,2218
3966,2164
15049,3
16497,523
1308,8
13752,100
19357,609
907,1377
7472,117
16160,421
2870,125
9120,159
18462,799
19084,7870
2432,3
19677,1080
14714,1337
12194,925
19308,32
9975,6557
11422,6807
9956,219
8966,6444
19042,7
4022,2423
15158,56
17798,40
19550,5280
1772,154
19676,7991
5878,186
19217,129
16578,1
12348,2
10715,42
1491,3990
5156,24
16753,45
3894,65
10597,2
8538,4524
14807,3036
3656,86
19088,5246
19272,7903
9444,2512
18048,81
17308,194
12310,61
16058,167
9034,0
16526,3
8266,150
17029,2556
18870,139
5782,30
16286,495
11578,1
5327,2179
2982,1
9116,2506
8038,1049
12611,1427
19586,34
16098,902
13215,8
8618,785
13888,52
778,135
9360,190
11714,4747
8652,1520
4510,569
11616,1341
12880,594
14291,30
5418,1506
1208,1267
5215,549
4152,36
6830,1
7094,4434
7185,22
11706,4262
8487,279
80,7
13918,3014
6758,359
15520,53
6590,1781
12260,8
19607,3120
2548,32
5470,540
2850,726
9028,408
12335,4585
1135,147
7071,31
10519,2407
3412,80
9678,118
16294,112
4508,351
11240,930
13770,1156
12866,321
8303,253
13112,7008
3716,5779
19100,203
4274,15
4583,27
17328,2
19660,19
12934,409
9312,464
19148,255
19407,7942
17129,58
8954,1333
14586,7252
19560,278
7560,692
13574,600
2522,106
8698,10
14238,2035
13302,1
4600,127
5727,129
17822,15
6072,6066
13576,12
4325,275
18278,436
4708,2808
9234,168
5549,138
17849,28
11310,395
17768,460
979,986
13153,177
14708,640
15010,118
1050,139
6158,0
18404,249
9722,38
16926,7570
14750,7276
16416,86
2379,107
6909,851
2312,32
13606,533
14231,2
7988,135
15318,43
10700,23
18313,24
1932,3
1201,15
12494,4
2568,4072
3987,57
8830,356
6744,0
2142,56
5569,1185
13266,180
2880,321
14904,41
10302,1
5864,502
6637,6148
15700,5001
17015,635
11724,3
14880,129
16019,8
15952,37
16846,1659
8652,4529
5650,418
14586,384
18567,3096
3696,23
17,496
7170,27
8984,233
259,335
12637,4817
7654,43
7294,2
13544,32
4526,58
1646,3
8831,832
10523,3575
14852,2950
13815,3
13914,136
8017,279
8770,27
14796,1667
15352,2591
14204,209
5018,180
19498,1583
16432,672
3596,349
2162,40
21,3853
4106,2793
13643,240
18230,23
8202,6325
3210,194
8588,56
7408,470
14758,4948
11404,766
12696,168
18100,4716
9590,492
17050,608
17783,22
9304,5
12797,0
9516,618
10196,4
12356,1
12692,4804
9822,90
12916,121
16270,714
6943,452
462,3908
16747,31
4290,20
5339,19
14458,3710
14346,1398
9146,178
13354,2562
13072,1648
8232,2370
1331,1063
1557,1
6083,1
4030,375
18792,2315
8910,58
960,927
8880,121
1718,60
10456,107
602,76
6838,6179
8019,4488
950,514
844,1
10979,121
17838,36
13336,507
11908,356
4588,70
11984,2
2482,698
10640,161
5224,254
12226,67
6505,36
7593,595
14124,3
8926,4550
452,2653
3959,586
7355,57
17360,541
672,80
13832,7133
15704,151
11932,0
1567,5524
10227,0
17334,33
1412,116
3576,0
1308,37
3970,70
16160,410
14931,6
13279,4
4016,648
3820,1926
3326,63
15493,1818
4740,671
12640,616
15078,122
9458,33
19612,5
15382,2
9038,709
14480,2537
8277,29
18197,8
9734,3
3378,767
16497,2573
4866,452
13702,1104
12708,0
19738,974
13600,218
3267,205
14084,100
7009,846
13943,9
17366,50
19772,161
1084,64
14956,1431
18334,77
18448,133
12111,23
8075,2494
13130,3664
1321,387
2090,19
5745,660
16270,789
2318,3
4763,1279
8833,555
13442,2234
13937,466
8503,147
12466,1667
3235,662
7920,413
472,1370
11743,1425
18148,13
2472,510
7590,183
12288,350
3276,73
15413,14
19374,5265
3617,3
5096,2
12963,215
8670,642
3882,121
19666,2311
11786,248
18762,1269
7674,2379
9382,599
12379,61
1865,794
12416,33
3517,51
2401,27
16688,7543
4859,3
2684,1125
11220,1818
8883,1158
8970,1991
10385,61
7403,2
14470,1098
3412,61
9378,367
4761,1148
16229,1029
11689,23
10974,43
9311,4576
8736,642
834,273
10314,222
11861,186
2894,453
10337,23
13785,370
6915,1089
12302,56
12837,653
559,129
8244,8
8537,2
15584,264
16974,87
3852,2422
2310,37
10954,273
7532,1229
7458,40
1218,3969
4736,1702
4306,3347
17462,43
7990,10
3192,202
500,53
3844,1476
13248,17
10230,1673
17713,1900
4292,24
3251,1472
16940,720
16126,13
1027,15
19330,80
5894,682
9618,198
18034,2611
4840,423
3910,1211
9281,0
4789,498
15797,2045
17160,41
16286,127
675,135
8833,672
9310,36
17058,728
14462,973
14704,389
6774,22
4100,1499
9404,40
10715,518
2954,3285
6074,43
180,5318
13314,3
18014,473
1269,1273
1988,37
16118,1260
3368,362
7753,585
4616,340
12056,186
6607,395
1870,1
3137,51
18964,1692
1010,127
7930,51
5524,302
636,5
12866,2448
9119,861
4924,1374
14787,1057
6364,3
3526,30
3695,5778
17097,31
17406,19
13598,4
15824,1003
16594,3
10204,11
11153,28
6762,13
9224,885
4292,2798
5963,797
7778,2221
11271,4336
6494,1188
3866,173
4533,3244
15943,43
18674,480
9474,6493
7976,6296
4166,6
14102,2761
5005,147
5346,91
4885,1613
17443,27
1510,2694
3636,1397
3874,594
11769,31
18696,480
16132,5051
12348,193
14204,206
11556,42
2690,530
2840,187
9514,38
7852,19
19246,166
8310,7
3476,8
15500,784
3116,23
222,5330
1390,1890
4800,392
5224,1936
5501,1776
17591,454
14702,112
12129,90
18708,7808
352,255
82,40
8090,6317
3567,303
7027,6219
17447,20
10042,6574
8788,20
12560,381
17873,2219
9452,19
18323,229
14952,41
18686,220
5204,519
18192,2612
2004,303
6607,216
7513,81
1464,1052
11175,1
15853,238
9352,736
7474,2096
906,117
5164,36
15332,1527
10009,514
16664,1438
19457,131
385,5371
2880,241
352,3142
2626,4077
7092,874
9146,159
12800,272
15748,140
19106,66
4688,19
15820,5014
17877,3763
11231,28
5059,652
11422,335
11867,84
12428,1344
4446,2434
10419,4
4244,5852
3928,429
3234,3298
17,3854
19414,255
6549,147
3609,1066
8990,38
19469,1443
12690,61
6676,4393
7955,1132
19296,1061
9794,879
11614,128
14218,36
9148,3528
