a_id,o_id
99,1286
306,128
799,2859
22,76
1274,61
6,705
1893,6040
70,312
1,455
63,641
25,5630
291,10
97,495
31,5179
159,3
272,429
92,38
129,468
490,4798
27,1461
11,8
675,97
629,2782
456,169
149,138
40,2396
82,415
54,25
347,1
257,313
280,70
74,1370
166,1338
157,177
242,59
124,59
163,657
57,118
110,2
23,3789
20,366
6,329
375,106
131,2420
3,1161
42,4
35,853
203,27
136,464
800,23
32,129
1,3502
453,1436
3,1605
227,335
548,3975
884,555
3,62
224,1835
743,464
139,558
197,2240
145,2181
277,436
60,36
5,1225
528,286
1224,971
103,87
1597,1979
73,0
103,2552
3,506
188,3325
0,1976
21,2
120,195
552,5256
0,259
2,721
392,685
64,922
11,133
1,2227
283,1285
1853,1402
181,238
1126,8
24,167
77,13
0,3993
1252,5746
15,2143
109,380
354,2329
259,957
363,2509
710,1202
9,23
541,81
1493,1306
52,2
15,190
345,56
618,4108
1,1476
15,1555
86,225
241,1636
425,1
5,261
796,48
17,2187
48,2588
23,353
83,714
249,310
108,15
2,444
41,66
13,28
573,36
1147,387
50,2871
84,87
31,968
59,2127
1,621
6,3018
130,395
5,985
10,757
35,282
6,4145
83,6
882,4450
32,728
362,51
299,2921
770,74
1088,241
2,992
41,542
244,51
302,1411
35,3536
69,3740
267,460
50,980
99,3033
559,693
84,523
68,240
451,264
1074,3398
1,41
333,212
10,265
12,495
74,1712
7,164
950,28
1999,19
256,8
9,448
108,890
110,216
4,589
223,603
11,1755
203,4431
460,14
1090,4244
1006,1
9,2535
270,170
69,1215
5,2731
203,197
2166,657
62,8
35,2728
938,3
239,3696
1,1361
621,9
877,159
56,319
86,3867
8,3561
5,2927
11,3206
415,380
203,1962
648,3597
215,4822
1360,7019
24,517
439,8
49,470
305,44
35,135
120,29
376,135
157,616
175,739
1218,5483
811,1435
6,806
45,196
105,105
197,921
769,8
13,2719
229,8
67,50
323,220
5,2140
180,2262
124,16
1941,27
214,150
20,331
59,1447
29,3
922,2610
21,6272
100,232
773,21
65,192
99,33
339,526
145,185
18,73
250,7527
1,3649
80,402
114,625
84,169
1730,36
268,487
30,1218
275,1093
0,1425
994,131
60,1
190,4140
920,3773
154,125
64,499
101,716
50,186
396,402
783,806
22,60
100,1120
19,1018
116,62
1292,403
2,6103
10,495
19,1431
499,1803
18,2666
2,2151
277,83
92,214
17,4310
212,1043
111,7731
873,72
38,514
6,1784
24,76
561,859
104,41
162,1677
11,3620
78,3000
1,3858
11,1985
781,733
783,51
52,47
185,2142
227,3
30,909
14,22
226,72
382,1331
41,101
172,1077
730,1659
151,105
317,833
430,32
723,2059
3,78
1790,1275
2243,505
946,2
148,576
362,220
2,29
10,3160
110,641
6,972
82,94
45,106
391,2
31,43
213,1492
589,621
642,220
506,3301
113,542
1347,2955
2,577
168,873
78,236
102,7875
138,1
21,5292
496,5901
2,1188
6,8
32,2479
52,382
757,1867
100,66
356,212
393,38
112,8012
17,626
623,118
357,4869
95,713
925,0
104,148
1176,66
16,7642
5,2742
26,2471
10,6845
280,4626
592,8
170,434
89,2
8,56
407,144
123,367
967,56
755,1102
5,661
118,38
155,40
35,686
2,300
131,80
4,482
371,1655
212,1969
216,1864
255,41
260,1519
22,154
1327,127
66,1034
1170,198
144,116
165,1366
75,1496
24,554
227,7864
0,1895
120,2
11,2649
341,1842
348,18
396,696
274,1392
186,100
68,0
1117,27
1,89
445,4477
131,4575
429,2557
5,1922
7,820
188,4363
0,14
100,5508
2,3540
846,205
9,336
359,1398
2038,1034
2,1083
358,4211
80,107
646,7211
343,1782
126,1250
4,2096
38,820
294,130
18,4840
44,6460
7,2839
544,3137
289,258
51,312
434,400
563,6836
1185,1
892,351
1577,6327
961,82
283,74
595,4205
843,18
220,3571
56,2068
1440,32
748,141
17,43
363,169
10,948
14,744
34,5574
9,1448
235,0
406,2045
59,1538
122,1990
0,6524
534,205
292,168
22,17
6,618
31,205
282,2206
1052,441
24,693
31,2342
184,6035
12,174
72,129
148,350
42,825
120,141
263,127
1,5724
74,7574
1552,2215
37,7559
133,672
6,182
49,2117
54,162
1,2006
591,505
61,1374
884,373
116,927
8,598
1661,723
10,12
713,587
111,164
134,165
51,713
45,5070
32,298
2175,2
548,738
18,277
555,198
4,832
54,2179
527,436
18,7160
7,4135
80,2625
2,4216
451,3258
566,2849
658,340
199,116
146,0
0,709
452,1447
396,7867
1323,360
94,116
99,1578
62,5650
38,367
326,170
19,686
5,911
10,827
5,3801
2,54
177,4
36,201
487,6139
315,402
10,383
258,7933
7,1781
152,7016
418,8
21,93
7,94
24,5750
0,424
23,1092
110,294
6,45
896,1
4,3050
589,140
149,3855
206,740
408,4942
5,252
171,140
81,270
134,272
28,1843
768,378
9,74
251,43
645,61
78,1064
43,871
172,641
18,7023
308,321
757,1450
8,29
17,465
111,3821
5,688
324,3986
985,140
23,460
506,4800
4,271
1164,1703
302,1816
447,785
61,6667
59,265
70,139
1,432
93,42
3,222
26,101
35,241
120,999
83,221
27,2969
55,3
89,6848
242,518
27,1506
5,4131
297,1204
186,65
5,6808
1,124
22,3910
243,1
206,951
67,2563
908,4903
83,1561
16,686
135,5110
129,833
115,360
1224,2
484,19
82,2511
161,80
2,1108
1312,6278
421,1402
6,408
148,4933
257,1075
56,88
0,2052
5,97
427,403
218,5068
0,623
113,42
459,2
23,1693
251,164
18,127
472,38
4,2449
22,974
522,526
407,0
31,660
540,190
2116,72
383,22
97,873
39,842
252,3815
302,8
966,19
348,862
2,220
181,3489
1,3291
525,16
126,351
22,10
10,3006
31,232
159,5391
139,187
12,139
1179,1545
1,5751
980,472
32,1464
4,1974
531,4470
11,82
6,203
35,4576
315,696
105,28
243,138
10,105
517,614
111,131
95,526
134,190
482,1197
918,3082
6,6759
48,650
119,186
290,7022
1627,2298
35,5721
241,8
1232,150
5,470
30,955
217,80
5,2635
23,278
867,10
32,203
333,6055
41,19
43,589
16,2091
91,1369
124,2927
340,104
17,187
38,2031
522,1064
10,772
14,664
842,57
828,116
2,2508
495,1406
1025,3141
22,385
1,154
14,6777
49,182
72,17
7,117
618,4
175,963
341,1079
0,461
203,726
115,2
152,56
138,119
348,1912
1,2297
6,70
336,452
304,1534
184,6180
424,2803
368,1013
63,0
33,85
74,1031
5,135
171,163
7,569
1280,75
180,403
5,2428
76,28
341,128
643,682
541,23
82,796
417,1405
460,353
8,1949
411,28
828,3915
611,45
237,2062
44,858
1418,525
597,2
267,1185
94,4
1329,6472
140,212
610,126
466,7451
107,24
1,427
101,5885
93,197
127,2305
281,3379
162,606
175,6399
11,5238
8,2932
7,298
173,62
159,127
16,135
274,1318
110,602
954,196
54,2566
84,589
403,2259
1,23
116,222
33,678
40,1158
134,100
0,88
99,562
560,0
27,1093
48,372
26,4499
290,273
57,10
6,445
603,19
949,3
271,43
33,226
17,549
1163,3710
478,1908
5,12
166,1642
1780,361
106,1915
2,3118
104,1700
32,21
18,24
1546,2476
424,351
787,3663
119,1920
340,194
52,1442
54,7536
56,1785
19,495
1693,1
9,3065
141,0
26,1972
701,72
145,2281
23,60
120,667
25,7672
9,1430
85,3811
2,249
4,415
1138,556
36,8
181,1057
6,672
66,1111
52,2022
65,2396
31,247
236,567
79,27
229,1674
49,28
215,491
1393,715
182,131
1061,5616
27,1426
839,1255
638,8
10,2527
437,224
1784,3956
102,1395
30,384
323,150
143,163
37,1516
5,2450
1722,241
57,151
336,170
11,1950
24,6823
15,10
2073,301
460,203
1461,2385
123,3
19,188
5,497
14,2780
217,2512
270,1610
71,1
76,1453
4,206
207,449
138,1240
11,1370
66,899
50,316
13,136
502,135
13,2349
213,961
95,429
5,949
805,158
0,1115
1734,445
2,76
408,395
21,4761
396,340
1699,2368
16,3447
408,3777
257,43
72,246
55,2211
0,482
115,41
276,1699
413,2494
2147,220
4,3513
38,584
1970,1669
8,523
56,791
42,278
5,162
99,296
32,383
161,349
26,4333
91,2208
668,260
133,159
22,1122
66,82
79,6484
141,5212
928,40
38,1715
146,173
6,3433
95,82
307,66
24,3000
94,41
5,5653
1244,1211
135,622
852,12
875,165
128,728
109,741
93,224
276,4239
9,2579
37,489
46,409
92,431
1819,42
23,2799
318,825
39,5909
1007,1975
43,1538
84,554
643,5151
988,0
1,10
17,7831
570,480
89,4845
7,133
104,786
30,62
0,125
295,142
329,3803
48,329
177,555
87,40
237,891
366,97
4,556
684,190
43,206
22,1981
232,5
15,428
17,7379
333,313
36,6704
19,22
40,743
5,23
69,1168
76,108
558,1496
1,4485
32,10
22,1529
75,61
1,1202
100,600
1963,141
236,8
1,799
169,65
637,1076
35,616
6,4931
24,2563
1568,330
23,27
226,133
178,2356
1706,72
1104,490
899,0
991,686
50,38
301,3602
7,4747
112,371
43,2460
754,2685
153,128
63,653
822,2438
1390,7766
662,3
144,3204
83,176
117,6849
129,40
281,149
172,25
128,159
437,139
148,2478
72,492
140,4198
1273,684
579,511
173,1554
46,992
270,468
971,633
535,1112
793,445
49,6792
11,456
327,370
603,131
250,1369
181,985
19,163
42,0
475,2889
53,384
666,1129
99,94
9,810
35,2546
71,28
80,625
69,2271
5,5451
829,1
22,2110
787,1013
24,819
140,5358
250,2647
690,216
566,3643
549,19
81,1367
83,385
54,4266
687,133
2,105
363,4585
458,2131
804,54
29,1521
642,40
1,336
132,1306
462,1
36,6102
139,238
379,741
53,1336
21,14
1093,170
14,1401
251,1267
37,1080
115,76
48,51
11,185
2,1328
43,360
5,7096
1548,48
6,1755
310,774
47,721
1031,27
593,43
157,2
11,2264
71,1512
39,34
9,27
191,231
227,3562
85,1925
997,2199
15,186
18,5541
8,1991
1591,1575
625,38
588,942
37,1968
137,6677
18,2232
1849,173
145,23
18,799
4,350
64,225
27,23
1740,1
13,24
616,3990
790,432
93,155
49,349
1637,633
13,5010
547,2119
83,10
429,10
8,4825
76,961
205,547
281,51
2226,654
177,66
841,43
89,782
0,4892
31,8
1050,32
1,45
591,192
10,309
53,1421
33,2073
0,402
23,1166
139,7028
802,27
1,2060
66,286
285,32
41,2320
114,50
56,2668
523,3780
2213,778
1995,727
2060,2
1731,126
138,1435
94,2008
218,441
38,100
421,100
1336,5
95,226
388,258
118,1
49,526
1084,594
3,2361
0,1306
92,1200
302,187
2,271
4,449
424,197
215,4818
27,864
13,397
1023,100
255,206
25,2099
112,328
22,165
151,259
889,0
1,510
19,885
0,3579
1340,8
1192,47
535,1651
182,217
733,81
516,745
25,18
43,402
172,54
236,1197
24,453
1046,3955
64,4542
157,168
336,6964
470,0
129,1300
57,93
20,1770
38,855
294,173
86,67
194,480
565,159
948,9
44,1078
189,187
800,0
193,169
140,496
446,2457
36,673
181,1464
17,20
1921,2372
40,179
2151,7434
563,1
7,1181
37,170
79,2263
60,29
226,373
83,484
46,216
2008,160
82,1664
359,128
22,48
1350,2
1,331
21,1620
291,414
2,2147
1014,2474
196,1
69,1821
0,316
48,8
1249,200
534,296
239,18
276,8
1,2218
357,1719
105,218
195,88
96,2735
1714,357
3,833
10,47
1151,694
56,865
542,1
46,848
1,5241
76,179
39,57
765,313
198,730
2,1937
176,5041
15,161
665,916
44,6294
19,275
95,4
7,1362
42,3831
18,2389
41,1676
1159,2306
145,42
18,824
2,469
94,87
1014,4
5,5851
89,373
1,3007
84,56
459,7848
25,4902
17,129
631,3138
346,2571
1112,962
213,3377
141,224
298,1233
32,689
16,86
288,811
2,25
423,6740
126,0
1641,1167
22,335
31,23
1,192
162,6702
1290,604
651,138
105,2400
1204,1366
395,456
789,8
58,2
21,126
81,163
1093,58
1781,3941
44,49
403,7094
475,87
81,2312
1480,0
11,265
134,5314
20,41
6,12
82,670
264,1327
54,280
114,15
8,736
258,7936
33,19
1614,48
32,1593
76,38
189,257
22,6503
311,786
94,390
477,518
19,5299
87,3019
836,3983
18,6990
672,3
476,625
26,384
88,121
434,93
895,854
37,0
92,1197
62,429
83,702
175,150
16,261
108,155
2,296
226,1662
189,1642
231,5330
297,380
410,5
218,998
3,1858
32,5755
7,3110
38,1184
93,11
24,558
8,1427
92,3214
10,577
26,68
17,1371
707,5807
2,2313
177,1845
462,5231
666,135
25,53
576,265
50,928
486,164
255,1641
186,96
6,831
45,219
654,3323
54,43
1,93
3,763
58,2418
158,2401
10,133
102,871
162,72
30,2036
206,2669
21,259
81,24
1476,57
90,230
11,2073
0,2
113,655
5,2147
27,1039
147,194
398,497
54,407
935,58
100,241
517,150
5,66
0,590
60,566
23,1698
406,558
1807,1480
4,29
1457,901
186,1240
25,1802
47,14
340,4
17,47
95,370
35,479
738,2
23,102
362,382
25,326
45,2599
1334,1117
89,591
36,66
20,591
59,163
130,2343
90,4376
1,366
183,2
84,1513
9,3571
35,27
21,212
187,180
1359,4821
233,150
27,2803
629,784
78,14
101,151
90,2188
954,1
6,170
1242,1500
105,253
10,2453
54,166
38,539
77,127
10,8
508,93
5,1907
427,161
51,717
4,1513
80,7466
366,321
80,218
43,1006
156,135
15,76
20,1882
99,3599
181,884
4,2215
87,3126
432,1334
625,28
103,1361
18,981
2055,2
1675,3015
13,206
146,2141
1200,1856
61,194
457,5585
26,154
282,0
30,1110
1690,7326
37,314
0,1029
44,522
9,1369
46,72
2,50
17,4382
1499,2483
384,3714
45,1
375,1310
31,50
144,350
42,1077
33,714
83,2167
533,141
60,1585
9,1813
27,2636
9,434
46,1187
1343,6686
5,4478
756,2636
20,22
1415,1
45,453
142,737
414,778
20,6569
63,33
2,4487
33,118
5,248
171,128
228,2851
768,382
76,3
23,1540
39,2610
917,3780
66,152
15,209
8,1
1366,12
356,625
17,469
614,908
26,429
60,220
1132,728
1,4146
16,282
71,316
2,325
728,93
192,3539
3,194
9,2601
106,194
27,2973
32,1313
638,1537
2069,634
2,905
41,693
6,7328
85,968
50,957
4,3234
795,1193
1,2539
232,387
1394,665
4,2565
776,1194
127,2938
37,995
67,96
20,2822
191,3
29,2800
10,4712
223,498
43,8
29,85
702,356
206,1234
5,109
99,495
191,455
45,3737
2,1684
668,193
38,457
22,962
424,5876
455,752
5,545
482,2458
610,7706
6,4873
1537,4342
37,144
330,106
5,1158
18,2136
60,87
23,93
136,703
46,166
643,48
4,1662
396,448
956,136
3,2002
15,1267
896,611
54,671
183,57
3,335
153,126
137,833
35,126
37,724
58,453
5,1370
740,1672
25,165
48,66
638,43
2,1379
94,1029
1,2400
93,2970
580,224
29,870
105,0
1,1997
18,5040
12,715
167,2429
185,9
53,2
143,128
78,495
599,27
32,259
4,873
186,532
80,255
43,901
133,11
945,1085
66,62
347,523
227,241
10,1705
469,20
17,371
220,1438
6,3549
365,163
79,1493
42,198
155,493
88,824
1176,321
20,2509
398,3819
0,7257
41,23
793,2921
38,324
1836,2415
84,2
174,900
31,517
340,116
40,104
222,880
184,5835
0,1082
23,214
16,0
2,47
1051,40
25,502
562,55
177,19
103,149
13,365
20,575
760,132
6,1022
45,28
50,2694
926,703
54,1002
1,158
0,3099
28,925
74,1615
37,857
618,0
376,875
1635,1329
106,316
226,1193
36,2291
340,1260
15,312
38,619
6,1697
63,12
189,5858
5,131
25,6622
436,1
104,1597
251,2
76,1667
96,3248
8,102
80,3120
199,0
130,521
298,467
51,57
0,1353
240,78
269,5994
44,854
94,2477
16,319
108,77
302,1793
64,43
50,82
306,40
59,480
375,1098
155,2137
33,1489
35,216
510,58
83,196
104,1461
180,874
385,42
101,424
85,1075
103,270
135,19
95,6299
1,107
1714,1
24,436
10,203
102,861
9,3272
26,1189
141,1204
565,652
16,583
20,2915
25,959
191,2030
16,1058
6,433
336,51
131,2540
56,65
19,55
5,8
4,7996
14,254
1374,7170
113,1
459,29
136,72
32,41
18,20
356,5899
216,165
674,6935
1,1171
19,2134
61,3
2141,4600
151,129
743,3031
226,6065
303,58
144,977
19,499
26,477
5,716
14,314
27,3684
1141,2929
553,2808
144,3623
1055,6534
539,6
117,62
636,1026
1,2911
211,38
504,28
163,6999
75,1411
38,1045
1,292
476,66
8,1096
95,1784
49,16
609,56
21,154
224,26
1990,28
92,1
532,1382
1916,1152
205,286
1256,1232
64,610
50,525
369,2345
2,1436
1145,184
59,825
6,224
18,6630
1207,32
426,2115
10,126
587,2564
94,5983
1183,216
835,102
1001,370
35,1338
0,215
81,1576
39,78
1907,3943
11,489
20,265
133,22
15,22
626,3
8,448
190,40
1172,2044
363,532
321,56
35,886
166,128
800,74
138,673
378,42
26,3878
327,151
216,48
36,763
59,3658
287,458
3,3
21,1494
463,4861
1455,48
1275,316
46,22
32,608
2,72
147,3217
207,1
546,653
6,531
1654,26
1,177
183,169
1692,4974
128,6632
803,100
676,1022
257,1716
21,47
44,128
7,12
1227,3209
30,183
88,3120
0,486
2,652
461,105
2,1299
20,88
1929,962
225,686
1,1917
1801,4044
95,1313
65,1398
203,2752
171,186
295,1877
15,5037
251,121
964,5784
69,2529
119,38
15,155
38,8
8,75
84,446
2,4097
506,8
1,902
8,2022
51,220
2,411
45,1283
13,57
396,135
804,260
276,4061
3,140
10,656
12,70
33,849
233,1821
1086,400
443,66
358,2415
83,43
159,1926
71,698
55,209
126,94
1304,1152
22,373
82,32
149,2466
1,14
628,43
10,212
674,303
72,101
21,436
55,2096
134,125
9,485
1593,885
196,3745
465,2447
65,5657
276,853
43,194
66,353
29,107
1025,18
343,1571
603,10
1645,842
13,3019
100,0
1405,241
21,616
5,19
14,227
627,734
27,1720
43,654
142,246
435,104
972,257
15,1729
236,4
1,787
19,470
27,5182
0,2974
26,454
10,963
1211,769
37,198
1529,1958
23,23
32,970
113,1997
2,238
908,206
36,17
43,1847
188,180
1592,418
149,2163
40,355
201,2843
476,127
2191,5143
79,2
457,798
224,127
300,188
2192,1357
46,296
1006,6998
48,188
11,0
175,3105
260,2017
512,5783
1152,571
54,17
6,2400
3,821
121,1120
7,890
1,5325
67,23
35,1281
196,1969
475,874
1148,667
16,1202
163,665
2080,557
337,4470
59,3173
870,1939
5,408
1433,7988
1063,81
45,4447
1337,248
0,7571
145,158
71,24
27,158
283,8
13,159
2161,1518
10,3772
75,170
700,703
126,2199
3,38
141,140
35,409
860,1392
62,662
569,7458
2,101
89,901
73,8
382,2
131,3572
1148,2889
58,5803
174,270
54,800
257,194
8,1240
63,562
55,5130
56,708
2162,295
7,43
3,5432
320,3745
1969,359
357,51
16,1377
4,2853
38,545
77,5
229,218
102,600
42,319
104,12
450,8
512,51
78,512
4,774
170,42
133,166
22,1115
119,93
26,5993
52,10
347,606
63,1674
17,294
1,953
630,506
37,3591
759,2
563,303
305,3555
916,1093
611,27
1291,711
46,1994
2,436
78,1371
59,1809
691,0
50,392
95,7444
253,655
271,1772
9,6560
575,914
1,613
93,151
3,147
53,2672
5,961
637,986
2211,3524
12,4003
750,2630
702,4593
248,4983
0,6581
36,271
534,26
25,3046
405,94
1,33
24,382
0,3232
314,139
81,140
171,270
0,406
211,4265
26,3022
537,177
11,310
802,23
161,133
26,4517
87,3
20,200
150,5954
167,56
201,3657
815,764
342,38
56,139
19,1
85,5063
21,595
5,62
150,953
473,38
8,3669
21,5773
786,180
36,1159
32,2958
873,726
39,5145
5,754
123,2989
49,514
2043,3
2042,6869
212,57
362,490
142,6392
64,112
27,868
23,3384
1991,1
439,0
79,41
305,36
512,1078
254,1
328,131
4,1793
140,705
42,4203
5,4197
128,2605
43,406
172,50
465,56
10,2561
15,612
91,386
31,4050
266,10
2113,7223
363,1026
119,5588
37,953
65,668
7,785
67,58
151,4242
16,748
0,225
1358,28
595,1308
85,450
124,40
147,227
4,696
43,82
193,1889
29,27
412,133
118,3298
41,2433
308,86
241,93
575,48
1276,131
303,349
70,568
141,7486
56,22
0,2242
42,41
65,216
263,879
35,928
99,41
523,699
18,65
186,3358
1630,4735
107,240
197,382
17,8
850,2412
188,2827
238,702
192,18
139,573
178,29
649,3204
145,765
345,6009
80,982
103,42
140,48
73,19
1736,2618
59,192
762,385
68,274
127,2157
507,5022
10,407
291,386
323,1013
8,4595
0,304
34,7756
327,1105
23,1516
146,4129
48,12
1648,263
290,73
239,30
1539,201
44,5099
128,3
54,129
24,84
333,502
10,43
7,2081
49,3591
219,2183
171,116
155,619
7,906
157,57
39,53
622,166
569,26
2145,8
915,2
221,791
80,185
982,2410
66,100
248,1407
158,1580
882,962
199,2540
107,1569
17,313
95,0
5,296
30,1013
648,116
316,194
32,777
498,1088
27,14
510,4419
1000,950
202,56
619,825
18,5246
25,4906
17,133
26,253
581,286
106,190
16,74
2,21
0,6570
306,447
2,6776
1304,1098
497,1064
82,86
1327,822
63,1513
10,2791
31,19
1389,665
7,3949
10,282
819,1012
21,122
30,232
81,2316
10,5217
99,967
518,220
1,2107
6,0
589,169
1200,18
370,97
900,1344
2,4454
33,23
291,1867
26,2479
777,1
90,1590
76,1733
2,1760
592,0
128,2431
106,2560
728,448
68,1309
22,598
8,32
121,1689
18,5425
944,1308
247,2165
38,1560
7,1475
46,3743
162,1244
715,40
13,7514
150,2176
41,218
27,923
11,574
8,6796
1,2824
211,87
109,652
1142,2
19,860
484,4745
5,849
173,0
83,254
46,502
124,1214
72,3668
119,1141
50,604
225,450
68,8
361,2
1601,686
1,81
257,463
280,24
153,270
10,129
134,38
309,4
39,159
1097,313
16,1132
124,5
1888,28
643,921
401,550
110,80
4,709
59,1426
51,5745
103,3257
229,2106
15,455
1636,633
218,241
123,180
86,56
5,78
321,105
25,6369
30,531
217,40
164,737
0,578
99,12
366,2527
183,5084
85,97
75,2427
460,602
222,1673
47,10
340,0
2,4897
363,161
607,66
1179,325
3,4048
296,102
197,2302
5,1255
23,98
44,659
9,1488
82,3122
103,1692
2,187
10,5763
221,37
790,2580
103,1
202,338
22,41
301,30
1887,192
1912,1256
524,122
17,1492
5,1723
7,477
489,32
2,767
392,671
39,2161
218,1453
4,3572
2012,196
26,6523
24,121
111,2827
556,1007
194,168
671,462
473,359
74,850
0,145
55,949
906,349
2001,392
27,505
227,238
12,1070
6,3516
1566,2
259,299
247,864
1190,1846
14,3
0,733
213,5300
310,4525
853,0
22,7693
235,809
387,28
819,5132
320,41
1636,32
4,3815
679,533
38,359
6,1437
114,1017
70,20
17,152
93,173
6,3064
439,321
289,1400
164,40
0,1049
535,43
783,4192
23,247
46,76
1,5989
373,2954
69,85
415,121
18,1429
2,14
184,981
47,4901
1088,131
528,1830
7,5543
6,985
45,125
99,4388
1,255
206,48
10,359
49,203
12,473
21,101
976,538
627,3702
81,186
7,86
1190,1061
823,976
883,125
2,626
1166,1830
1443,255
555,495
6,37
1018,3099
123,1781
822,155
181,1
102,3046
951,1597
38,906
2098,93
190,209
467,940
33,10
261,10
579,3
7,538
1,7149
256,390
46,1379
127,6496
48,1091
27,370
13,955
1618,2010
308,329
8,5
7,2677
40,886
18,3706
231,464
51,22
618,1374
41,253
1261,1629
48,1679
11,533
8,6801
255,60
59,257
38,3602
98,361
137,1315
63,1189
134,2869
144,1
1,392
93,34
3,198
148,2981
12,8
201,193
185,708
2,2366
524,7820
7,263
46,475
18,1288
55,27
316,1817
48,203
27,1530
290,136
152,2437
1089,2440
15,558
107,569
1,116
82,7318
379,473
508,163
74,1301
148,124
21,490
26,1156
436,1500
7,203
4,6623
1,5310
67,100
241,7953
1,4891
20,165
331,1516
16,4076
86,29
33,135
379,5
623,238
56,96
19,84
8,2287
5,105
321,140
500,3487
0,615
32,72
327,3
1233,264
666,955
310,2587
138,1136
10,3791
61,36
102,4036
19,528
214,4282
26,316
923,38
819,121
397,179
74,0
330,150
26,1939
13,4778
173,460
249,30
145,299
2,212
11,654
177,154
13,500
36,43
215,5342
697,2635
22,2
15,1279
1,261
705,3269
169,1631
42,1495
21,187
277,33
23,541
90,606
733,248
181,3181
25,169
165,2728
11,74
186,476
66,1654
1,1985
77,86
174,1040
944,159
4,4335
450,1556
556,4
360,101
1168,4966
115,1789
32,263
110,1984
96,670
6,271
75,296
241,0
19,3908
394,5881
109,9
14,36
194,2028
29,2181
553,359
277,2515
41,27
1182,462
27,88
945,1789
13,165
151,59
24,1430
84,14
47,506
17,179
1,726
226,6666
9,2699
19,1078
5,1143
761,87
1585,4520
9,1312
16,4
76,908
2,43
154,158
36,222
68,335
147,6628
220,2
257,8
106,4846
736,2501
1031,3888
127,3032
489,432
559,4200
475,101
213,5036
152,0
138,127
237,995
36,1682
20,127
4,3460
506,1232
6,1701
169,1408
63,8
46,2578
312,164
30,338
39,480
48,573
27,361
172,662
38,43
492,10
363,1995
1100,0
113,468
18,865
131,2
248,299
391,477
10,1052
118,2261
47,271
144,38
552,163
1730,476
90,5690
26,22
335,0
788,4190
102,277
12,101
104,4062
162,598
35,220
201,36
784,101
16,255
2036,611
26,3392
43,7479
486,150
50,914
1240,1481
22,276
6,873
276,2891
426,2264
665,0
1020,460
58,219
30,29
0,80
45,4871
807,383
353,1098
152,395
268,3017
484,96
161,67
6,437
29,76
68,758
112,1550
7,2241
5,116
270,104
145,1701
265,296
27,1689
3,4372
4,67
1053,88
7,4896
4,2470
38,422
189,5175
191,4180
6,2747
5,712
1379,116
224,466
83,281
1001,766
249,1
69,278
341,1617
543,5365
2,241
184,660
1012,410
1203,51
781,121
317,2196
351,5733
269,805
36,48
68,481
122,4987
90,6017
1365,7069
14,890
7,407
289,2946
2104,40
